YEAR,GENDER,RACE,AGE_GROUP,COUNTY,Violent Crimes,Property Crime,Drug Offenses,Sex Offenses,All Other Offenses,Female Total,Male Total,State Total
2022,Female,Hispanic,30 to 39,Stanislaus County,67,24,7,0,32,130,256,0
2022,Female,Hispanic,30 to 39,Sutter County,10,6,1,0,13,30,38,0
2022,Female,Hispanic,30 to 39,Tehama County,3,1,0,0,0,4,29,0
2022,Female,Hispanic,30 to 39,Tulare County,106,73,30,1,35,245,504,0
2022,Female,Hispanic,30 to 39,Tuolumne County,4,1,0,0,1,6,10,0
2022,Female,Hispanic,30 to 39,Ventura County,75,38,14,0,68,195,637,0
2022,Female,Hispanic,30 to 39,Yolo County,15,4,2,0,6,27,55,0
2022,Female,Hispanic,30 to 39,Yuba County,3,2,0,0,4,9,14,0
2022,Female,Hispanic,40 to 69,Alameda County,39,27,6,0,18,90,208,0
2022,Female,Hispanic,40 to 69,Amador County,1,1,0,0,0,2,4,0
2022,Female,Hispanic,40 to 69,Butte County,0,0,1,0,6,7,30,0
2022,Female,Hispanic,40 to 69,Calaveras County,1,0,1,0,1,3,5,0
2022,Female,Hispanic,40 to 69,Colusa County,1,1,0,0,1,3,11,0
2022,Female,Hispanic,40 to 69,Contra Costa County,19,16,5,0,6,46,111,0
2022,Female,Hispanic,40 to 69,Del Norte County,0,1,0,0,0,1,1,0
2022,Female,Hispanic,40 to 69,El Dorado County,3,1,1,0,4,9,19,0
2022,Female,Hispanic,40 to 69,Fresno County,88,34,7,0,66,195,555,0
2022,Female,Hispanic,40 to 69,Glenn County,0,0,0,0,0,0,9,0
2022,Female,Hispanic,40 to 69,Humboldt County,5,0,1,0,1,7,47,0
2022,Female,Hispanic,40 to 69,Imperial County,11,0,3,0,10,24,81,0
2022,Female,Hispanic,40 to 69,Inyo County,0,0,0,0,0,0,1,0
2022,Female,Hispanic,40 to 69,Kern County,50,52,6,0,41,149,342,0
2022,Female,Hispanic,40 to 69,Kings County,6,7,1,0,7,21,153,0
2022,Female,Hispanic,40 to 69,Lake County,6,2,1,0,3,12,10,0
2022,Female,Hispanic,40 to 69,Lassen County,0,0,0,0,0,0,2,0
2022,Female,Hispanic,40 to 69,Los Angeles County,584,294,83,2,266,1229,2776,0
2022,Female,Hispanic,40 to 69,Madera County,11,8,7,0,14,40,102,0
2022,Female,Hispanic,40 to 69,Marin County,4,0,0,0,3,7,31,0
2022,Female,Hispanic,40 to 69,Mariposa County,0,0,0,0,0,0,4,0
2022,Female,Hispanic,40 to 69,Mendocino County,2,1,0,0,1,4,19,0
2022,Female,Hispanic,40 to 69,Merced County,25,12,1,0,18,56,160,0
2022,Female,Hispanic,40 to 69,Mono County,0,0,0,0,0,0,2,0
2022,Female,Hispanic,40 to 69,Monterey County,23,14,5,0,14,56,145,0
2022,Female,Hispanic,40 to 69,Napa County,6,2,0,0,6,14,40,0
2022,Female,Hispanic,40 to 69,Nevada County,0,0,0,0,1,1,4,0
2022,Female,Hispanic,40 to 69,Orange County,89,65,26,0,53,233,819,0
2022,Female,Hispanic,40 to 69,Placer County,2,4,0,0,6,12,42,0
2022,Female,Hispanic,40 to 69,Riverside County,141,59,15,2,61,278,651,0
2022,Female,Hispanic,40 to 69,Sacramento County,67,34,4,1,24,130,142,0
2022,Female,Hispanic,40 to 69,San Benito County,5,1,1,0,1,8,42,0
2022,Female,Hispanic,40 to 69,San Bernardino County,152,163,60,1,95,471,940,0
2022,Female,Hispanic,40 to 69,San Diego County,71,49,37,1,85,243,695,0
2022,Female,Hispanic,40 to 69,San Francisco County,7,1,0,0,1,9,35,0
2022,Female,Hispanic,40 to 69,San Joaquin County,51,24,10,0,21,106,157,0
2022,Female,Hispanic,40 to 69,San Luis Obispo County,8,4,1,0,3,16,69,0
2022,Female,Hispanic,40 to 69,San Mateo County,16,9,0,0,12,37,167,0
2022,Female,Hispanic,40 to 69,Santa Barbara County,27,22,5,0,13,67,188,0
2022,Female,Hispanic,40 to 69,Santa Clara County,99,66,11,0,78,254,505,0
2022,Female,Hispanic,40 to 69,Santa Cruz County,12,7,1,0,6,26,99,0
2022,Female,Hispanic,40 to 69,Shasta County,2,0,2,0,4,8,38,0
2022,Female,Hispanic,40 to 69,Siskiyou County,1,0,1,0,0,2,4,0
2022,Female,Hispanic,40 to 69,Solano County,9,5,0,0,9,23,82,0
2022,Female,Hispanic,40 to 69,Sonoma County,16,12,1,0,9,38,112,0
2022,Female,Hispanic,40 to 69,Stanislaus County,36,16,9,1,20,82,185,0
2022,Female,Hispanic,40 to 69,Sutter County,2,7,1,0,5,15,38,0
2022,Female,Hispanic,40 to 69,Tehama County,2,1,0,0,0,3,5,0
2022,Female,Hispanic,40 to 69,Tulare County,62,35,26,0,22,145,337,0
2022,Female,Hispanic,40 to 69,Tuolumne County,3,2,0,0,0,5,13,0
2022,Female,Hispanic,40 to 69,Ventura County,51,44,16,0,38,149,624,0
2022,Female,Hispanic,40 to 69,Yolo County,3,3,1,0,7,14,32,0
2022,Female,Hispanic,40 to 69,Yuba County,0,2,0,0,3,5,16,0
2022,Female,Hispanic,70 and over,Alameda County,1,0,0,0,0,1,0,0
2022,Female,Hispanic,70 and over,Contra Costa County,0,0,0,0,0,0,2,0
2022,Female,Hispanic,70 and over,Fresno County,0,0,0,0,0,0,7,0
2022,Female,Hispanic,70 and over,Kern County,0,0,0,0,1,1,3,0
2022,Female,Hispanic,70 and over,Los Angeles County,3,0,1,0,1,5,32,0
2022,Female,Hispanic,70 and over,Madera County,1,0,0,0,0,1,0,0
2022,Female,Hispanic,70 and over,Merced County,0,1,0,0,1,2,1,0
2022,Female,Hispanic,70 and over,Monterey County,0,0,0,0,0,0,1,0
2022,Female,Hispanic,70 and over,Orange County,2,2,0,0,0,4,5,0
2022,Female,Hispanic,70 and over,Riverside County,0,1,0,0,0,1,6,0
2022,Female,Hispanic,70 and over,Sacramento County,0,1,0,0,1,2,3,0
2022,Female,Hispanic,70 and over,San Bernardino County,0,0,1,0,2,3,4,0
2022,Female,Hispanic,70 and over,San Diego County,0,1,0,0,1,2,3,0
2022,Female,Hispanic,70 and over,San Joaquin County,1,0,0,0,0,1,4,0
2022,Female,Hispanic,70 and over,San Luis Obispo County,1,0,0,0,0,1,1,0
2022,Female,Hispanic,70 and over,San Mateo County,0,0,0,0,0,0,4,0
2022,Female,Hispanic,70 and over,Santa Barbara County,2,0,0,0,0,2,1,0
2022,Female,Hispanic,70 and over,Santa Clara County,3,0,0,0,0,3,3,0
2022,Female,Hispanic,70 and over,Santa Cruz County,0,0,0,0,0,0,1,0
2022,Female,Hispanic,70 and over,Siskiyou County,0,0,0,0,0,0,0,0
2022,Female,Hispanic,70 and over,Solano County,0,0,0,0,0,0,0,0
2022,Female,Hispanic,70 and over,Sonoma County,1,0,0,0,0,1,1,0
2022,Female,Hispanic,70 and over,Stanislaus County,0,0,0,0,1,1,2,0
2022,Female,Hispanic,70 and over,Tulare County,0,0,0,0,0,0,3,0
2022,Female,Hispanic,70 and over,Ventura County,0,0,0,0,0,0,2,0
2022,Female,Hispanic,70 and over,Yolo County,0,0,0,0,0,0,1,0
2022,Female,Other,Under 18,Alameda County,2,1,0,0,0,3,5,0
2022,Female,Other,Under 18,Butte County,0,1,0,0,1,2,3,0
2022,Female,Other,Under 18,Calaveras County,1,0,0,0,0,1,1,0
2022,Female,Other,Under 18,Contra Costa County,1,0,0,0,0,1,3,0
2022,Female,Other,Under 18,Del Norte County,1,0,0,0,0,1,1,0
2022,Female,Other,Under 18,El Dorado County,0,0,0,0,0,0,5,0
2022,Female,Other,Under 18,Fresno County,0,2,0,0,0,2,9,0
2022,Female,Other,Under 18,Glenn County,0,0,0,0,0,0,1,0
2022,Female,Other,Under 18,Humboldt County,2,1,0,0,1,4,2,0
2022,Female,Other,Under 18,Imperial County,0,0,0,0,0,0,2,0
2022,Female,Other,Under 18,Inyo County,1,0,0,0,0,1,0,0
2022,Female,Other,Under 18,Kern County,2,0,0,0,1,3,5,0
2022,Female,Other,Under 18,Kings County,0,0,0,0,1,1,5,2
2022,Female,Other,Under 18,Lake County,0,0,0,0,0,0,2,0
2022,Female,Other,Under 18,Los Angeles County,5,1,0,0,2,8,45,1
2022,Female,Other,Under 18,Madera County,0,0,0,0,0,0,3,0
2022,Female,Other,Under 18,Marin County,0,0,0,0,0,0,2,0
2022,Female,Other,Under 18,Mendocino County,2,1,0,0,0,3,5,0
2022,Female,Other,Under 18,Merced County,1,1,0,0,0,2,0,4
2022,Female,Other,Under 18,Monterey County,0,0,1,0,0,1,1,1
2022,Female,Other,Under 18,Napa County,0,1,0,0,0,1,0,0
2022,Female,Other,Under 18,Orange County,2,3,0,0,2,7,15,2
2022,Female,Other,Under 18,Placer County,0,1,0,0,1,2,5,0
2022,Female,Other,Under 18,Riverside County,2,0,0,0,1,3,9,2
2022,Female,Other,Under 18,Sacramento County,6,2,0,0,0,8,3,2
2022,Female,Other,Under 18,San Benito County,0,0,0,0,0,0,1,0
2022,Female,Other,Under 18,San Bernardino County,2,0,0,3,1,6,22,0
2022,Female,Other,Under 18,San Diego County,2,0,0,0,1,3,12,0
2022,Female,Other,Under 18,San Francisco County,3,0,1,0,1,5,4,0
2022,Female,Other,Under 18,San Joaquin County,5,4,0,1,1,11,4,0
2022,Female,Other,Under 18,San Mateo County,4,1,0,0,2,7,7,0
2022,Female,Other,Under 18,Santa Barbara County,0,0,1,0,0,1,7,0
2022,Female,Other,Under 18,Santa Clara County,2,6,0,0,2,10,35,0
2022,Female,Other,Under 18,Santa Cruz County,0,0,0,0,1,1,2,0
2022,Female,Other,Under 18,Shasta County,0,0,0,0,0,0,3,1
2022,Female,Other,Under 18,Siskiyou County,0,0,1,0,0,1,1,0
2022,Female,Other,Under 18,Solano County,3,1,1,0,1,6,13,0
2022,Female,Other,Under 18,Sonoma County,0,1,0,0,0,1,5,0
2022,Female,Other,Under 18,Stanislaus County,0,1,0,0,0,1,3,0
2022,Female,Other,Under 18,Sutter County,2,0,0,0,0,2,2,0
2022,Female,Other,Under 18,Tehama County,0,0,0,0,0,0,2,0
2022,Female,Other,Under 18,Tulare County,3,0,0,0,0,3,0,0
2022,Female,Other,Under 18,Tuolumne County,0,0,0,0,0,0,1,0
2022,Female,Other,Under 18,Ventura County,0,0,0,0,0,0,5,4
2022,Female,Other,18 to 19,Alameda County,4,2,0,0,1,7,18,0
2022,Female,Other,18 to 19,Butte County,0,0,1,0,0,1,1,0
2022,Female,Other,18 to 19,Contra Costa County,3,1,0,0,0,4,5,0
2022,Female,Other,18 to 19,Del Norte County,1,0,0,0,0,1,6,0
2022,Female,Other,18 to 19,El Dorado County,1,0,0,0,0,1,0,0
2022,Female,Other,18 to 19,Fresno County,2,0,0,0,0,2,5,0
2022,Female,Other,18 to 19,Humboldt County,2,0,0,0,1,3,3,0
2022,Female,Other,18 to 19,Inyo County,1,0,0,0,1,2,3,0
2022,Female,Other,18 to 19,Kern County,1,0,0,0,0,1,3,0
2022,Female,Other,18 to 19,Kings County,0,0,0,0,0,0,1,0
2022,Female,Other,18 to 19,Lake County,0,0,0,0,0,0,4,0
2022,Female,Other,18 to 19,Los Angeles County,6,7,0,0,5,18,56,0
2022,Female,Other,18 to 19,Marin County,0,2,0,0,0,2,2,0
2022,Female,Other,18 to 19,Mendocino County,0,0,0,0,0,0,1,0
2022,Female,Other,18 to 19,Merced County,0,0,0,0,0,0,2,0
2022,Female,Other,18 to 19,Monterey County,0,0,0,0,0,0,1,0
2022,Female,Other,18 to 19,Napa County,0,0,0,0,0,0,0,0
2022,Female,Other,18 to 19,Orange County,4,3,0,0,0,7,29,0
2022,Female,Other,18 to 19,Placer County,0,1,0,0,0,1,3,0
2022,Female,Other,18 to 19,Riverside County,2,1,1,0,0,4,8,0
2022,Female,Other,18 to 19,Sacramento County,3,5,0,0,2,10,13,0
2022,Female,Other,18 to 19,San Bernardino County,5,4,0,0,1,10,13,0
2022,Female,Other,18 to 19,San Diego County,2,3,0,0,1,6,14,0
2022,Female,Other,18 to 19,San Francisco County,2,1,2,0,1,6,4,0
2022,Female,Other,18 to 19,San Joaquin County,0,1,0,0,0,1,2,0
2022,Female,Other,18 to 19,San Luis Obispo County,0,0,1,0,0,1,1,0
2022,Female,Other,18 to 19,San Mateo County,2,0,0,0,0,2,7,0
2022,Female,Other,18 to 19,Santa Barbara County,0,0,0,0,0,0,8,0
2022,Female,Other,18 to 19,Santa Clara County,1,1,0,0,2,4,6,0
2022,Female,Other,18 to 19,Santa Cruz County,0,0,0,0,0,0,4,0
2022,Female,Other,18 to 19,Shasta County,0,0,0,0,1,1,3,0
2022,Female,Other,18 to 19,Siskiyou County,0,0,1,0,0,1,1,0
2022,Female,Other,18 to 19,Solano County,2,0,0,0,1,3,8,0
2022,Female,Other,18 to 19,Sonoma County,2,0,0,0,0,2,2,0
2022,Female,Other,18 to 19,Stanislaus County,0,0,0,0,1,1,0,0
2022,Female,Other,18 to 19,Tulare County,1,0,0,0,2,3,3,0
2022,Female,Other,18 to 19,Tuolumne County,0,0,0,0,0,0,1,0
2022,Female,Other,18 to 19,Ventura County,0,0,0,0,0,0,3,0
2022,Female,Other,18 to 19,Yolo County,0,0,0,0,0,0,3,0
2022,Female,Other,20 to 29,Alameda County,30,12,2,0,7,51,132,0
2022,Female,Other,20 to 29,Alpine County,0,0,0,0,1,1,3,0
2022,Female,Other,20 to 29,Amador County,0,0,1,0,3,4,3,0
2022,Female,Other,20 to 29,Butte County,2,0,0,0,2,4,30,0
2022,Female,Other,20 to 29,Calaveras County,0,0,0,0,1,1,2,0
2022,Female,Other,20 to 29,Colusa County,0,0,0,0,2,2,3,0
2022,Female,Other,20 to 29,Contra Costa County,14,14,0,0,10,38,53,0
2022,Female,Other,20 to 29,Del Norte County,2,1,2,0,0,5,13,0
2022,Female,Other,20 to 29,El Dorado County,2,0,0,0,1,3,6,0
2022,Female,Other,20 to 29,Fresno County,16,4,0,1,10,31,74,0
2022,Female,Other,20 to 29,Humboldt County,5,7,1,0,4,17,36,0
2022,Female,Other,20 to 29,Imperial County,2,0,0,0,0,2,4,0
2022,Female,Other,20 to 29,Inyo County,5,1,0,0,6,12,10,0
2022,Female,Other,20 to 29,Kern County,13,4,1,0,1,19,63,0
2022,Female,Other,20 to 29,Kings County,5,0,0,0,3,8,31,0
2022,Female,Other,20 to 29,Lake County,1,0,1,0,1,3,10,0
2022,Female,Other,20 to 29,Lassen County,0,0,0,0,0,0,2,0
2022,Female,Other,20 to 29,Los Angeles County,76,53,5,2,27,163,414,0
2022,Female,Other,20 to 29,Madera County,1,0,0,0,1,2,8,0
2022,Female,Other,20 to 29,Marin County,2,3,1,0,0,6,16,0
2022,Female,Other,20 to 29,Mariposa County,0,1,0,0,0,1,0,0
2022,Female,Other,20 to 29,Mendocino County,2,2,0,0,0,4,4,0
2022,Female,Other,20 to 29,Merced County,1,1,0,0,0,2,7,0
2022,Female,Other,20 to 29,Modoc County,0,0,0,0,0,0,3,0
2022,Female,Other,20 to 29,Mono County,0,0,0,0,0,0,2,0
2022,Female,Other,20 to 29,Monterey County,3,1,1,0,2,7,19,0
2022,Female,Other,20 to 29,Napa County,2,0,1,0,3,6,7,0
2022,Female,Other,20 to 29,Nevada County,0,0,0,0,0,0,3,0
2022,Female,Other,20 to 29,Orange County,37,33,4,0,12,86,226,0
2022,Female,Other,20 to 29,Placer County,5,4,1,0,9,19,17,0
2022,Female,Other,20 to 29,Plumas County,0,0,0,0,0,0,3,0
2022,Female,Other,20 to 29,Riverside County,9,5,2,0,10,26,68,0
2022,Female,Other,20 to 29,Sacramento County,42,17,3,0,16,78,109,0
2022,Female,Other,20 to 29,San Benito County,1,0,0,0,1,2,0,0
2022,Female,Other,20 to 29,San Bernardino County,15,10,5,0,10,40,128,0
2022,Female,Other,20 to 29,San Diego County,12,11,5,0,16,44,171,0
2022,Female,Other,20 to 29,San Francisco County,21,10,3,0,4,38,57,0
2022,Female,Other,20 to 29,San Joaquin County,14,7,0,0,3,24,46,0
2022,Female,Other,20 to 29,San Luis Obispo County,2,0,1,0,0,3,17,0
2022,Female,Other,20 to 29,San Mateo County,21,4,2,0,7,34,94,0
2022,Female,Other,20 to 29,Santa Barbara County,3,2,0,0,0,5,24,0
2022,Female,Other,20 to 29,Santa Clara County,52,13,3,0,16,84,129,0
2022,Female,Other,20 to 29,Santa Cruz County,5,1,0,0,0,6,13,0
2022,Female,Other,20 to 29,Shasta County,4,0,0,0,4,8,25,0
2022,Female,Other,20 to 29,Siskiyou County,0,0,0,0,4,4,4,0
2022,Female,Other,20 to 29,Solano County,12,2,0,0,3,17,28,0
2022,Female,Other,20 to 29,Sonoma County,3,2,1,0,5,11,28,0
2022,Female,Other,20 to 29,Stanislaus County,5,2,0,0,2,9,27,0
2022,Female,Other,20 to 29,Sutter County,2,1,0,0,4,7,20,0
2022,Female,Other,20 to 29,Tehama County,0,0,0,0,0,0,2,0
2022,Female,Other,20 to 29,Trinity County,0,0,0,0,0,0,1,0
2022,Female,Other,20 to 29,Tulare County,8,5,0,0,3,16,32,0
2022,Female,Other,20 to 29,Tuolumne County,0,1,0,0,0,1,7,0
2022,Female,Other,20 to 29,Ventura County,5,3,0,0,3,11,33,0
2022,Female,Other,20 to 29,Yolo County,3,1,0,0,1,5,11,0
2022,Female,Other,20 to 29,Yuba County,1,1,1,0,1,4,1,0
2022,Female,Other,30 to 39,Alameda County,36,9,0,0,8,53,123,0
2022,Female,Other,30 to 39,Alpine County,0,0,0,0,0,0,1,0
2022,Female,Other,30 to 39,Amador County,0,1,2,0,0,3,4,0
2022,Female,Other,30 to 39,Butte County,4,2,0,0,4,10,19,0
2022,Female,Other,30 to 39,Calaveras County,1,0,1,0,1,3,6,0
2022,Female,Other,30 to 39,Colusa County,0,0,1,0,4,5,3,0
2022,Female,Other,30 to 39,Contra Costa County,11,16,2,0,8,37,52,0
2022,Female,Other,30 to 39,Del Norte County,3,2,1,0,2,8,13,0
2022,Female,Other,30 to 39,El Dorado County,1,0,0,0,0,1,19,0
2022,Female,Other,30 to 39,Fresno County,19,9,1,0,9,38,81,0
2022,Female,Other,30 to 39,Glenn County,0,0,0,0,0,0,3,0
2022,Female,Other,30 to 39,Humboldt County,8,6,3,0,9,26,35,0
2022,Female,Other,30 to 39,Imperial County,3,0,0,0,0,3,6,0
2022,Female,Other,30 to 39,Inyo County,3,1,0,0,2,6,11,0
2022,Female,Other,30 to 39,Kern County,3,5,0,0,2,10,59,0
2022,Female,Other,30 to 39,Kings County,5,3,0,0,3,11,22,0
2022,Female,Other,30 to 39,Lake County,2,0,0,0,1,3,10,0
2022,Female,Other,30 to 39,Lassen County,0,0,0,0,1,1,2,0
2022,Female,Other,30 to 39,Los Angeles County,126,55,11,2,30,224,435,0
2022,Female,Other,30 to 39,Madera County,4,1,0,0,2,7,25,0
2022,Female,Other,30 to 39,Marin County,0,0,1,0,0,1,22,0
2022,Female,Other,30 to 39,Mariposa County,0,0,0,0,0,0,2,0
2022,Female,Other,30 to 39,Mendocino County,4,0,1,0,1,6,7,0
2022,Female,Other,30 to 39,Merced County,4,5,1,0,1,11,7,0
2022,Female,Other,30 to 39,Modoc County,0,0,0,0,0,0,2,0
2022,Female,Other,30 to 39,Mono County,0,0,0,0,0,0,1,0
2022,Female,Other,30 to 39,Monterey County,4,1,1,0,3,9,14,0
2022,Female,Other,30 to 39,Napa County,3,0,0,0,3,6,7,0
2022,Female,Other,30 to 39,Nevada County,1,1,0,0,0,2,3,0
2022,Female,Other,30 to 39,Orange County,50,19,8,1,15,93,273,0
2022,Female,Other,30 to 39,Placer County,6,4,1,0,6,17,30,0
2022,Female,Other,30 to 39,Plumas County,0,0,0,0,0,0,3,0
2022,Female,Other,30 to 39,Riverside County,26,7,3,0,10,46,82,0
2022,Female,Other,30 to 39,Sacramento County,38,14,6,1,18,77,104,0
2022,Female,Other,30 to 39,San Benito County,0,0,0,0,0,0,1,0
2022,Female,Other,30 to 39,San Bernardino County,26,20,7,0,19,72,104,0
2022,Female,Other,30 to 39,San Diego County,20,22,5,0,22,69,210,0
2022,Female,Other,30 to 39,San Francisco County,25,12,2,0,3,42,48,0
2022,Female,Other,30 to 39,San Joaquin County,21,8,1,0,6,36,42,0
2022,Female,Other,30 to 39,San Luis Obispo County,4,0,0,0,1,5,16,0
2022,Female,Other,30 to 39,San Mateo County,20,10,5,0,13,48,109,0
2022,Female,Other,30 to 39,Santa Barbara County,1,1,0,0,0,2,12,0
2022,Female,Other,30 to 39,Santa Clara County,69,14,3,0,13,99,158,0
2022,Female,Other,30 to 39,Santa Cruz County,2,1,0,0,0,3,26,0
2022,Female,Other,30 to 39,Shasta County,4,5,6,0,2,17,43,0
2022,Female,Other,30 to 39,Sierra County,0,0,0,0,0,0,1,0
2022,Female,Other,30 to 39,Siskiyou County,0,0,0,0,8,8,7,0
2022,Female,Other,30 to 39,Solano County,10,3,2,0,8,23,57,0
2022,Female,Other,30 to 39,Sonoma County,9,4,1,0,1,15,44,0
2022,Female,Other,30 to 39,Stanislaus County,6,4,0,1,5,16,35,0
2022,Female,Other,30 to 39,Sutter County,1,1,0,0,0,2,18,0
2022,Female,Other,30 to 39,Tehama County,1,1,0,0,0,2,5,0
2022,Female,Other,30 to 39,Trinity County,1,0,0,0,0,1,0,0
2022,Female,Other,30 to 39,Tulare County,11,6,0,0,4,21,38,0
2022,Female,Other,30 to 39,Tuolumne County,2,0,0,0,1,3,8,0
2022,Female,Other,30 to 39,Ventura County,8,2,2,0,8,20,40,0
2022,Female,Other,30 to 39,Yolo County,0,0,0,0,1,1,11,0
2022,Female,Other,30 to 39,Yuba County,4,3,1,0,1,9,6,0
2022,Female,Other,40 to 69,Alameda County,34,12,4,0,9,59,141,0
2022,Female,Other,40 to 69,Amador County,0,0,2,0,0,2,4,0
2022,Female,Other,40 to 69,Butte County,3,2,0,0,0,5,26,0
2022,Female,Other,40 to 69,Calaveras County,2,0,0,0,0,2,5,0
2022,Female,Other,40 to 69,Colusa County,0,1,0,0,0,1,0,0
2022,Female,Other,40 to 69,Contra Costa County,14,7,2,2,4,29,65,0
2022,Female,Other,40 to 69,Del Norte County,1,1,0,0,0,2,21,0
2022,Female,Other,40 to 69,El Dorado County,7,2,2,0,1,12,14,0
2022,Female,Other,40 to 69,Fresno County,12,10,0,0,6,28,53,0
2022,Female,Other,40 to 69,Glenn County,0,0,0,0,0,0,1,0
2022,Female,Other,40 to 69,Humboldt County,11,3,5,0,12,31,53,0
2022,Female,Other,40 to 69,Imperial County,0,1,0,0,0,1,4,0
2022,Female,Other,40 to 69,Inyo County,1,2,0,0,1,4,11,0
2022,Female,Other,40 to 69,Kern County,4,8,2,0,5,19,76,0
2022,Female,Other,40 to 69,Kings County,2,1,0,0,4,7,25,0
2022,Female,Other,40 to 69,Lake County,0,2,0,0,0,2,18,0
2022,Female,Other,40 to 69,Lassen County,2,1,0,0,0,3,17,0
2022,Female,Other,40 to 69,Los Angeles County,102,43,3,0,30,178,587,0
2022,Female,Other,40 to 69,Madera County,2,2,1,0,0,5,24,0
2022,Female,Other,40 to 69,Marin County,2,2,1,0,2,7,19,0
2022,Female,Other,40 to 69,Mariposa County,0,0,0,0,0,0,4,0
2022,Female,Other,40 to 69,Mendocino County,3,0,1,0,1,5,17,0
2022,Female,Other,40 to 69,Merced County,1,0,0,0,0,1,7,0
2022,Female,Other,40 to 69,Modoc County,1,0,0,0,1,2,3,0
2022,Female,Other,40 to 69,Mono County,1,0,0,0,0,1,3,0
2022,Female,Other,40 to 69,Monterey County,4,3,0,0,0,7,25,0
2022,Female,Other,40 to 69,Napa County,3,0,0,0,4,7,10,0
2022,Female,Other,40 to 69,Nevada County,0,0,0,0,0,0,3,0
2022,Female,Other,40 to 69,Orange County,54,26,10,0,15,105,310,0
2022,Female,Other,40 to 69,Placer County,3,10,1,0,5,19,37,0
2022,Female,Other,40 to 69,Plumas County,0,0,0,0,0,0,5,0
2022,Female,Other,40 to 69,Riverside County,15,4,1,0,9,29,100,0
2022,Female,Other,40 to 69,Sacramento County,38,4,0,0,16,58,108,0
2022,Female,Other,40 to 69,San Bernardino County,23,19,7,0,12,61,105,0
2022,Female,Other,40 to 69,San Diego County,22,18,4,0,27,71,218,0
2022,Female,Other,40 to 69,San Francisco County,14,7,1,0,6,28,61,0
2022,Female,Other,40 to 69,San Joaquin County,9,4,1,0,5,19,37,0
2022,Female,Other,40 to 69,San Luis Obispo County,0,0,0,0,0,0,9,0
2022,Female,Other,40 to 69,San Mateo County,22,6,0,0,6,34,102,0
2022,Female,Other,40 to 69,Santa Barbara County,2,1,0,0,1,4,11,0
2022,Female,Other,40 to 69,Santa Clara County,50,15,5,1,23,94,182,0
2022,Female,Other,40 to 69,Santa Cruz County,2,0,0,0,2,4,22,0
2022,Female,Other,40 to 69,Shasta County,2,2,3,0,1,8,63,0
2022,Female,Other,40 to 69,Sierra County,0,0,0,0,0,0,1,0
2022,Female,Other,40 to 69,Siskiyou County,0,0,2,0,5,7,7,0
2022,Female,Other,40 to 69,Solano County,7,5,1,0,9,22,53,0
2022,Female,Other,40 to 69,Sonoma County,6,3,1,0,1,11,42,0
2022,Female,Other,40 to 69,Stanislaus County,9,5,0,0,3,17,36,0
2022,Female,Other,40 to 69,Sutter County,3,0,0,0,2,5,14,0
2022,Female,Other,40 to 69,Tehama County,0,0,0,0,0,0,1,0
2022,Female,Other,40 to 69,Trinity County,0,0,0,0,0,0,2,0
2022,Female,Other,40 to 69,Tulare County,12,4,1,0,1,18,32,0
2022,Female,Other,40 to 69,Tuolumne County,0,0,0,0,2,2,5,0
2022,Female,Other,40 to 69,Ventura County,6,2,2,0,9,19,74,0
2022,Female,Other,40 to 69,Yolo County,3,3,0,0,1,7,7,0
2022,Female,Other,40 to 69,Yuba County,1,1,0,0,4,6,3,0
2022,Female,Other,70 and over,Alameda County,1,0,0,0,0,1,1,0
2022,Female,Other,70 and over,Contra Costa County,3,0,0,0,0,3,1,0
2022,Female,Other,70 and over,Fresno County,0,0,0,0,0,0,1,0
2022,Female,Other,70 and over,Kern County,0,0,0,0,0,0,1,0
2022,Female,Other,70 and over,Kings County,0,1,0,0,0,1,0,0
2022,Female,Other,70 and over,Los Angeles County,3,2,0,0,0,5,30,0
2022,Female,Other,70 and over,Marin County,1,0,0,0,0,1,1,0
2022,Female,Other,70 and over,Monterey County,0,0,0,0,0,0,1,0
2022,Female,Other,70 and over,Napa County,0,0,0,0,1,1,0,0
2022,Female,Other,70 and over,Orange County,2,0,0,0,0,2,4,0
2022,Female,Other,70 and over,Riverside County,0,0,0,0,0,0,5,0
2022,Female,Other,70 and over,Sacramento County,2,0,0,0,1,3,1,0
2022,Female,Other,70 and over,San Bernardino County,0,1,0,0,0,1,0,0
2022,Female,Other,70 and over,San Diego County,0,0,0,0,0,0,7,0
2022,Female,Other,70 and over,San Francisco County,3,0,0,0,0,3,8,0
2022,Female,Other,70 and over,San Joaquin County,0,1,0,0,0,1,0,0
2022,Female,Other,70 and over,San Mateo County,0,0,0,0,0,0,4,0
2022,Female,Other,70 and over,Santa Clara County,1,2,0,0,0,3,9,0
2022,Female,Other,70 and over,Santa Cruz County,0,0,0,0,0,0,1,0
2022,Female,Other,70 and over,Shasta County,0,0,0,0,0,0,0,0
2022,Female,Other,70 and over,Solano County,0,0,0,0,0,0,2,0
2022,Female,Other,70 and over,Sonoma County,1,0,0,0,0,1,2,0
2022,Female,Other,70 and over,Stanislaus County,0,0,0,0,0,0,1,0
2022,Female,Other,70 and over,Sutter County,1,0,0,0,0,1,1,0
2022,Female,Other,70 and over,Tehama County,0,0,0,0,0,0,1,0
2022,Female,Other,70 and over,Ventura County,0,0,0,0,0,0,1,0
2022,Female,White,Under 18,Alameda County,2,2,0,0,1,5,8,1
